,id,created_at_dt,last_move_at_dt
14331,8iKQFZH0,2017-07-27 13:30:19.857000192,2017-07-27 13:40:10.081000192
14332,ZjIIN1vB,2017-07-27 13:12:41.368000000,2017-07-27 13:29:06.351000064
14333,5DWvnCqk,2017-07-22 15:53:19.900000000,2017-07-22 16:05:41.302000128
14334,O6fj4INq,2017-07-22 15:34:38.884999936,2017-07-22 15:52:35.045000192
14335,UfmywmOw,2017-07-22 15:19:08.684000000,2017-07-22 15:34:21.380999936
14336,20GU2yia,2017-07-22 15:05:13.968000000,2017-07-22 15:18:14.348999936
14337,uk9jgt5o,2017-07-21 19:59:46.986000128,2017-07-21 20:16:15.444999936
14338,0t9luzBT,2017-07-21 19:51:24.032999936,2017-07-21 19:59:17.526000128
14339,aD5KCudO,2017-07-21 19:49:33.589999872,2017-07-21 19:50:39.898000128
14340,332LB5ln,2017-07-21 19:45:04.032999936,2017-07-21 19:48:59.315000064
14341,qdpVgB9o,2017-07-21 19:42:57.569999872,2017-07-21 19:44:18.552999936
14342,V2O0j03U,2017-09-03 16:36:18.346999808,2017-09-03 16:43:59.940000000
14343,YW4NjH05,2017-09-03 16:24:09.918999808,2017-09-03 16:34:13.394000128
14344,VfRBZ0U0,2017-09-03 16:20:09.156000000,2017-09-03 16:23:01.065999872
14345,jkx7Ar4t,2017-09-03 16:15:53.408999936,2017-09-03 16:19:22.813999872
14346,q32I1rA1,2017-09-03 16:12:29.987000064,2017-09-03 16:15:13.997999872
14347,hovjFlyO,2017-08-31 16:02:49.987000064,2017-08-31 16:05:04.028000000
14348,OnohBFM0,2017-08-31 13:32:42.019000064,2017-08-31 13:39:13.532999936
14349,aAVk2tn7,2017-08-31 13:06:22.898000128,2017-08-31 13:09:30.153000192
14350,4FoXl5hy,2017-08-31 12:56:40.247000064,2017-08-31 13:06:05.024000000
14351,SWhTktxJ,2017-08-31 12:37:20.152000000,2017-08-31 12:46:31.804000000
14352,rRQAxP3Q,2017-08-30 21:13:34.187000064,2017-08-30 21:22:19.015000064
14353,BXhzch2v,2017-08-30 20:03:43.516000000,2017-08-30 20:12:27.436999936
14354,iLmJkp8t,2017-08-30 19:21:13.298000128,2017-08-30 19:25:48.673000192
14355,T9OV7D5a,2017-08-30 19:15:06.708000000,2017-08-30 19:20:59.063000064
14356,kC4TiX8p,2017-08-30 18:54:54.647000064,2017-08-30 19:13:47.720999936
14357,UEJnPpXc,2017-08-30 18:46:48.227000064,2017-08-30 18:54:20.812999936
14358,svUXpgsE,2017-08-30 18:30:39.636000000,2017-08-30 18:45:05.673000192
14359,BOJ8n9Jc,2017-08-30 18:25:38.576999936,2017-08-30 18:28:10.934000128
14360,YD3pmTpj,2017-08-30 18:07:50.220000000,2017-08-30 18:25:13.352999936
14361,BHxitwz5,2017-08-30 17:41:12.657000192,2017-08-30 17:52:56.645999872
14362,EI96TnPU,2017-08-30 13:01:11.349999872,2017-08-30 13:10:08.953999872
14363,rDMdR0QR,2017-08-29 16:58:13.147000064,2017-08-29 17:01:17.792999936
14364,8CskWiCs,2017-08-29 16:36:47.526000128,2017-08-29 16:45:10.588000000
14365,QUlYz8ny,2017-08-28 11:33:39.607000064,2017-08-28 11:40:05.836999936
14366,w6XLF62I,2017-08-28 11:28:26.256999936,2017-08-28 11:33:07.400999936
14367,nbnUt8YK,2017-08-28 11:23:28.605999872,2017-08-28 11:28:18.488000000
14368,oMLbEnjI,2017-08-28 11:17:35.016999936,2017-08-28 11:23:01.345999872
14369,uNlaZO6J,2017-08-27 15:33:49.420000000,2017-08-27 15:40:49.342999808
14370,X3eoOOLt,2017-08-26 19:58:00.036999936,2017-08-26 20:09:04.982000128
14371,ZmPqG1jX,2017-08-26 19:42:14.527000064,2017-08-26 19:49:23.016999936
14372,5TUo3xiy,2017-08-26 19:27:08.667000064,2017-08-26 19:41:41.152000000
14373,LHpThC8G,2017-08-26 19:17:14.128999936,2017-08-26 19:25:05.938999808
14374,QRt22MaG,2017-08-26 18:54:30.605999872,2017-08-26 19:12:29.818000128
14375,oxftQMFt,2017-08-26 14:08:07.556000000,2017-08-26 14:22:33.296999936
14376,vcyjTeiq,2017-08-26 14:03:35.716999936,2017-08-26 14:07:23.625999872
14377,7zsTWoaZ,2017-08-25 12:47:03.838000128,2017-08-25 12:51:13.916999936
14378,CKFF98ES,2017-08-25 12:38:27.476000000,2017-08-25 12:46:42.938999808
14379,TREhSdVM,2017-08-24 14:17:16.760999936,2017-08-24 14:35:49.989000192
14380,gJbv8GSv,2017-08-24 14:14:20.811000064,2017-08-24 14:16:48.767000064
14381,c1mXkpcU,2017-08-23 18:59:25.234999808,2017-08-23 19:09:29.579000064
14382,RshYa79S,2017-08-10 17:28:57.121999872,2017-08-10 17:36:35.836999936
14383,Ob7Aq0mQ,2017-08-09 16:32:34.711000064,2017-08-09 16:51:42.986000128
14384,rKX2HMWO,2017-08-09 16:00:04.443000064,2017-08-09 16:10:35.871000064
14385,g0GK9rnN,2017-07-26 22:49:06.973999872,2017-07-26 22:59:30.836000000
14386,ai7zjhxb,2017-07-26 22:41:23.885999872,2017-07-26 22:47:30.884999936
14387,SzCdCmgL,2017-07-26 22:29:11.503000064,2017-07-26 22:41:05.825999872
14388,o8gydUwy,2017-07-26 22:18:00.756000000,2017-07-26 22:27:37.999000064
14389,5T7CpHAi,2017-07-26 22:04:13.632999936,2017-07-26 22:06:14.584999936
14390,Ay5ZAGTx,2017-07-26 22:01:09.639000064,2017-07-26 22:03:50.403000064
14391,RO9X83G1,2017-07-20 17:21:41.508000000,2017-07-20 17:36:35.834000128
14392,TTMopOAa,2017-07-20 17:11:52.816000000,2017-07-20 17:15:05.032000000
14393,6tbMEnxU,2017-07-20 17:03:51.022000128,2017-07-20 17:07:32.848000000
14394,pY55Q5As,2017-07-18 19:10:59.809999872,2017-07-18 19:23:41.607000064
14395,ZSUzhRPE,2017-09-01 15:23:08.249999872,2017-09-01 15:38:14.763000064
14396,w7Jan8kW,2017-08-26 14:15:59.255000064,2017-08-26 14:29:43.228000000
14397,0pTEZ4c0,2017-08-26 14:15:59.255000064,2017-08-26 14:33:40.803000064
14398,3hmhY2QN,2017-08-24 14:19:56.951000064,2017-08-24 14:27:26.437999872
14399,oKdWwqks,2017-08-24 14:19:56.951000064,2017-08-24 14:32:26.334000128
14400,qFAi4678,2017-08-24 14:19:56.951000064,2017-08-24 14:35:10.723000064
14401,uwEoLEqt,2017-08-24 14:19:56.951000064,2017-08-24 14:47:13.006000128
14402,rqAoLyjN,2017-08-24 14:19:56.950000128,2017-08-24 14:35:47.004000000
14403,XRuQPSzH,2017-08-24 14:11:49.935000064,2017-08-24 14:19:12.561000192
14404,RDWDc6gB,2017-08-24 14:05:17.305000192,2017-08-24 14:09:43.864000000
14405,y2fV8bHp,2017-08-23 14:46:39.768999936,2017-08-23 14:48:23.588999936
14406,6Ew7d4T6,2017-08-23 14:41:43.158999808,2017-08-23 14:43:32.743000064
14407,hYgldZgW,2017-08-23 14:38:00.342000128,2017-08-23 14:41:24.048999936
14408,zPupVDBF,2017-08-10 14:47:39.163000064,2017-08-10 15:06:11.200999936
14409,D45GXjvY,2017-08-10 14:40:48.117000192,2017-08-10 14:41:57.704999936
14410,gB9xoMat,2017-08-10 14:40:48.117000192,2017-08-10 14:42:14.147000064
14411,4h5pgEPz,2017-08-04 13:56:06.263000064,2017-08-04 14:07:16.808999936
14412,DaPlAfc1,2017-08-04 13:39:23.224999936,2017-08-04 13:44:31.924999936
14413,40aPOms3,2017-08-04 13:37:41.079000064,2017-08-04 13:39:15.004000000
14414,B7pm4CS7,2017-07-30 13:30:22.688000000,2017-07-30 13:40:21.421999872
14415,CZydGTTM,2017-07-28 14:11:38.192000000,2017-07-28 14:15:09.027000064
14416,N1zn66EI,2017-07-17 10:05:15.316000000,2017-07-17 10:11:22.848000000
14417,CSGLW4o7,2017-07-15 08:19:17.796999936,2017-07-15 08:19:55.064000000
14418,kr73BvBM,2017-07-15 08:12:40.624999936,2017-07-15 08:18:34.168999936
14419,STL9g8fq,2017-07-15 08:02:59.379000064,2017-07-15 08:11:31.385999872
14420,Iq0UWGpT,2017-07-15 08:00:03.733999872,2017-07-15 08:01:49.000999936
14421,PHPG70jS,2017-07-13 10:20:01.808000000,2017-07-13 10:30:13.323000064
14422,MT9LE41S,2017-07-13 10:16:43.747000064,2017-07-13 10:19:41.586999808
14423,Dd6x1Wkh,2017-07-13 10:14:33.767000064,2017-07-13 10:16:00.516999936
14424,BHrZfyAS,2017-07-13 10:09:16.898999808,2017-07-13 10:12:25.969000192
14425,CGtBLVgJ,2017-07-13 10:03:38.844999936,2017-07-13 10:09:04.566999808
14426,enXZXRRb,2017-07-13 10:00:04.048999936,2017-07-13 10:01:59.533999872
14427,VocOgy2l,2017-07-12 10:17:00.604999936,2017-07-12 10:33:23.565999872
14428,68pDsOt9,2017-07-12 10:13:39.352000000,2017-07-12 10:15:31.194999808
14429,8isWfhZj,2017-07-12 10:10:52.894000128,2017-07-12 10:13:25.016000000
14430,y1RCphBl,2017-07-05 08:42:44.484999936,2017-07-05 08:44:20.128000000
14431,3vgxevLI,2017-09-04 00:29:24.262000128,2017-09-04 00:46:38.207000064
14432,2RY4koME,2017-09-04 00:17:13.599000064,2017-09-04 00:27:07.116000000
14433,UGxsXiXy,2017-09-03 20:54:36.298000128,2017-09-03 21:12:04.448999936
14434,hfNQgbLQ,2017-09-03 19:08:38.562000128,2017-09-03 19:13:13.248000000
14435,FFx3Oo2s,2017-09-03 18:50:14.083000064,2017-09-03 19:01:25.928999936
14436,aG9ELB04,2017-09-03 17:13:53.971000064,2017-09-03 17:19:20.476999936
14437,mCXFsQuv,2017-09-03 17:07:46.204999936,2017-09-03 17:12:51.312999936
14438,WvLEpyz9,2017-09-03 16:58:39.428000000,2017-09-03 17:06:42.496999936
14439,jIrLAYQA,2017-09-03 16:49:00.856000000,2017-09-03 16:58:15.230000128
14440,5toQPAFi,2017-09-03 16:41:12.382999808,2017-09-03 16:47:55.360999936
14441,F52FTrZ0,2017-09-03 16:28:36.904000000,2017-09-03 16:40:41.928000000
14442,WVhUHNla,2017-09-03 16:23:27.796000000,2017-09-03 16:28:21.772000000
14443,B23mrd0W,2017-09-02 03:02:47.916000000,2017-09-02 03:07:36.132999936
14444,oexlbJ59,2017-09-02 02:56:20.203000064,2017-09-02 03:01:16.552000000
14445,dnKLHC9g,2017-09-02 02:27:54.619000064,2017-09-02 02:40:24.028999936
14446,RZUWySYc,2017-09-02 02:23:38.280000000,2017-09-02 02:26:58.611000064
14447,8Kc6OySl,2017-09-02 02:05:15.260000000,2017-09-02 02:20:24.944000000
14448,Dk0ZITy3,2017-09-02 00:11:03.999000064,2017-09-02 00:17:14.289999872
14449,88MStm8y,2017-09-02 00:09:06.381999872,2017-09-02 00:10:52.969000192
14450,5zQzYYyd,2017-09-01 02:26:56.750999808,2017-09-01 02:31:56.746000128
14451,rpR3zy4T,2017-09-01 02:19:41.996999936,2017-09-01 02:26:05.645999872
14452,Jiqldme7,2017-09-01 02:14:19.461999872,2017-09-01 02:17:50.508999936
14453,rM34hzQg,2017-08-31 23:36:20.076000000,2017-08-31 23:39:46.109999872
14454,cElFEqY9,2017-08-31 03:20:21.964000000,2017-08-31 03:27:34.684000000
14455,0VWAJ7EB,2017-08-31 01:50:59.809999872,2017-08-31 02:00:56.812000000
14456,KH9witep,2017-08-31 01:37:56.711000064,2017-08-31 01:49:32.676000000
14457,b2RRPkPn,2017-08-31 00:38:12.227000064,2017-08-31 00:54:52.248000000
14458,vwi5GUIr,2017-08-30 03:05:05.648999936,2017-08-30 03:26:16.395000064
14459,KNaxnYG0,2017-08-30 02:56:15.891000064,2017-08-30 03:04:04.454999808
14460,HKcgg4Jc,2017-08-30 02:51:19.344999936,2017-08-30 02:55:49.231000064
14461,JQVbPYoc,2017-08-30 02:47:53.387000064,2017-08-30 02:50:16.608000000
14462,PZgoClrN,2017-08-30 02:17:25.283000064,2017-08-30 02:34:21.188000000
14463,VSxAOqh7,2017-08-30 02:08:25.315000064,2017-08-30 02:15:17.391000064
14464,ERNYL6J1,2017-08-30 02:01:06.003000064,2017-08-30 02:07:27.441999872
14465,yKq8yUYx,2017-08-29 03:39:01.773999872,2017-08-29 03:44:26.420999936
14466,dF19pLjH,2017-08-28 00:36:33.828999936,2017-08-28 00:51:52.980000000
14467,XfjmjoC2,2017-08-28 00:06:50.076000000,2017-08-28 00:14:01.826999808
14468,HnpoARz1,2017-08-27 22:43:24.060000000,2017-08-27 22:47:47.164999936
14469,pjRao1DX,2017-08-27 22:01:00.376000000,2017-08-27 22:15:22.311000064
14470,C8g5smxx,2017-08-27 17:35:57.472999936,2017-08-27 17:48:31.161999872
14471,TWFaywnm,2017-08-27 16:29:13.280000000,2017-08-27 16:32:57.289999872
14472,N8GPjduq,2017-08-27 16:08:07.800000000,2017-08-27 16:28:16.872999936
14473,LSkodg6Z,2017-08-27 16:05:19.630000128,2017-08-27 16:07:46.555000064
14474,lobaNQlZ,2017-08-30 15:59:36.058000128,2017-08-30 16:11:56.432000000
14475,LFOzl1lV,2017-08-29 10:04:38.101000192,2017-08-29 10:24:40.020999936
14476,Iyu5gSbA,2017-08-29 09:50:05.346999808,2017-08-29 10:04:31.286000128
14477,Eb9wNRaY,2017-08-28 21:50:29.706000128,2017-08-28 22:10:53.230000128
14478,zKdS3Xxj,2017-08-23 17:52:07.371000064,2017-08-23 18:18:04.898999808
14479,puTPMAiw,2017-08-22 15:40:44.035000064,2017-08-22 15:46:02.000999936
14480,985bDlIL,2017-08-22 15:24:43.072000000,2017-08-22 15:40:25.977999872
14481,lvEDt5RY,2017-08-21 22:00:18.712000000,2017-08-21 22:17:53.119000064
14482,JdgUgLZO,2017-08-20 15:09:48.132999936,2017-08-20 15:19:21.544000000
14483,5i4ELBQ3,2017-08-19 11:44:51.328999936,2017-08-19 11:55:03.055000064
14484,ZWBugUeJ,2017-08-18 13:49:00.413000192,2017-08-18 14:01:56.381999872
14485,eI0lWQaO,2017-08-17 20:23:14.704999936,2017-08-17 20:29:11.719000064
14486,QpuVJ2dA,2017-06-29 03:00:38.472999936,2017-06-29 03:04:09.901999872
14487,zn1kxwyo,2017-06-29 02:56:22.193000192,2017-06-29 03:00:01.299000064
14488,bl7rfDyr,2017-06-29 02:52:31.102999808,2017-06-29 02:55:51.308000000
14489,60Z2e8zF,2017-08-16 02:01:25.927000064,2017-08-16 02:30:30.211000064
14490,aJg6U7qE,2017-08-15 15:38:03.200999936,2017-08-15 16:07:37.672000000
14491,PxHAXJSU,2017-08-30 15:59:19.081000192,2017-08-30 16:12:24.714999808
14492,WdFanGOq,2017-08-30 08:01:02.800000000,2017-08-30 08:14:39.871000064
14493,atnkREKP,2017-08-30 07:44:15.105999872,2017-08-30 07:51:27.563000064
14494,PmuYj53R,2017-08-30 07:11:16.630000128,2017-08-30 07:20:34.385999872
14495,SnNXDp7R,2017-08-30 06:54:08.719000064,2017-08-30 07:08:09.934000128
14496,ewafW26S,2017-08-30 01:33:58.729000192,2017-08-30 01:44:55.716000000
14497,nTL9nihk,2017-08-28 15:48:24.664999936,2017-08-28 16:09:54.585999872
14498,e6ylqedC,2017-08-28 15:31:00.252000000,2017-08-28 15:48:16.112999936
14499,xByGrfZi,2017-08-28 15:17:04.816000000,2017-08-28 15:19:36.520999936
14500,eUeVavKr,2017-08-28 15:03:42.206000128,2017-08-28 15:11:08.667000064
14501,q5ZEs0Ew,2017-08-28 13:38:47.917999872,2017-08-28 13:54:42.694000128
14502,4chyzeKD,2017-08-22 10:38:13.927000064,2017-08-22 10:43:41.724999936
14503,T9sEB8Mb,2017-08-22 10:04:58.608999936,2017-08-22 10:21:30.430000128
14504,7gnQ4W7h,2017-08-19 10:14:59.947000064,2017-08-19 10:37:49.424000000
14505,I4fldAKr,2017-07-03 17:03:45.152000000,2017-07-03 17:11:23.798000128
14506,gO6U7TbU,2017-06-30 00:28:02.551000064,2017-06-30 00:36:35.164000000
14507,zbUv3wpF,2017-06-30 00:21:56.161999872,2017-06-30 00:26:38.752000000
14508,RatkQppC,2017-06-30 00:15:12.471000064,2017-06-30 00:19:03.634000128
14509,1aCV5cTU,2017-06-26 22:48:28.378000128,2017-06-26 22:57:49.044000000
14510,jjG3ILOz,2017-06-17 12:05:28.256000000,2017-06-17 12:27:50.721999872
14511,LY37vPZg,2017-06-09 17:12:45.480999936,2017-06-09 17:20:24.937999872
14512,mBNYTH1k,2017-09-02 17:02:49.731000064,2017-09-02 17:09:48.976999936
14513,StUUMxck,2017-09-02 16:52:50.536999936,2017-09-02 16:57:10.960000000
14514,khJOZetm,2017-08-31 11:18:45.377000192,2017-08-31 11:44:17.364000000
14515,8CCBHpef,2017-08-31 09:54:37.091000064,2017-08-31 10:11:10.324999936
14516,MP8TYTbX,2017-08-31 09:32:24.582000128,2017-08-31 09:54:08.196999936
14517,mu5KYglJ,2017-08-31 09:06:18.152000000,2017-08-31 09:18:41.938999808
14518,2shZQ2X6,2017-08-31 08:59:15.664000000,2017-08-31 09:05:33.848000000
14519,4qRYXCHX,2017-08-31 08:49:11.560000000,2017-08-31 08:58:28.813999872
14520,XNMbvz8v,2017-08-31 08:43:45.562000128,2017-08-31 08:49:00.269999872
14521,ILxgRGiu,2017-08-30 15:29:38.376000000,2017-08-30 15:42:29.988000000
14522,c4xul4aH,2017-08-30 15:08:43.336999936,2017-08-30 15:13:59.148000000
14523,vpjY6bCl,2017-07-09 17:00:09.588999936,2017-07-09 17:15:31.568999936
14524,7epR6vQ5,2017-08-29 16:02:37.860000000,2017-08-29 16:21:08.012000000
14525,2ZxMPaP0,2017-08-25 11:55:24.946000128,2017-08-25 12:01:07.755000064
14526,VDSopcZb,2017-08-24 18:01:07.237999872,2017-08-24 18:14:58.744999936
14527,H7TXRyjW,2017-08-24 11:39:50.059000064,2017-08-24 11:54:12.025000192
14528,7dyW7S9t,2017-08-24 11:00:07.680000000,2017-08-24 11:13:03.904999936
14529,keZVgiGD,2017-08-24 10:05:20.096000000,2017-08-24 10:25:57.620999936
14530,OlLFNrW9,2017-08-24 09:54:06.625999872,2017-08-24 10:05:03.671000064
14531,I2pXFS2P,2017-08-24 09:40:31.891000064,2017-08-24 09:53:40.898000128
14532,SuHMpZMi,2017-08-24 06:37:01.482000128,2017-08-24 06:56:12.793999872
14533,gXIY20TB,2017-09-03 16:25:44.012999936,2017-09-03 16:33:30.640000000
14534,vdfwaSUh,2017-09-02 11:38:03.407000064,2017-09-02 11:49:51.266000128
14535,YemMISHn,2017-09-02 11:23:50.716000000,2017-09-02 11:36:47.431000064
14536,JTN2v1Hw,2017-09-02 07:51:10.651000064,2017-09-02 07:59:35.846999808
14537,rOlaRpsu,2017-09-02 07:42:59.742000128,2017-09-02 07:50:13.918999808
14538,MszqM2HI,2017-09-02 07:33:08.250999808,2017-09-02 07:38:33.524000000
14539,fQ4D2RZl,2017-09-02 07:28:08.276000000,2017-09-02 07:30:18.361999872
14540,YpyJ5aC8,2017-09-02 07:23:16.844999936,2017-09-02 07:27:46.334000128
14541,MEozwK8o,2017-09-01 10:50:48.288000000,2017-09-01 11:09:10.989000192
14542,XJKX8Ntn,2017-09-01 10:48:53.091000064,2017-09-01 10:49:49.875000064
14543,5n85XdMR,2017-09-01 10:24:29.301000192,2017-09-01 10:31:44.360999936
14544,PKgndYZq,2017-09-01 10:06:08.107000064,2017-09-01 10:07:13.377000192
14545,UnmBEhV1,2017-09-01 10:03:19.576000000,2017-09-01 10:05:05.028000000
14546,GWmNJJX8,2017-09-01 09:47:32.493999872,2017-09-01 09:50:59.816000000
14547,QCIIrbqK,2017-09-01 09:20:51.188999936,2017-09-01 09:30:11.348999936
14548,pYS9onrM,2017-09-01 09:02:31.645999872,2017-09-01 09:11:47.339000064
14549,vqp6VIDL,2017-08-31 13:10:19.224999936,2017-08-31 13:39:45.158999808
14550,yTmsYmAv,2017-08-30 12:25:50.596000000,2017-08-30 12:33:59.299000064
14551,tvAeaZEL,2017-08-30 12:12:35.790999808,2017-08-30 12:25:23.043000064
14552,PeK0Ckho,2017-08-30 12:00:02.821000192,2017-08-30 12:11:52.594000128
14553,OrFK4oYB,2017-08-30 07:44:17.868999936,2017-08-30 07:56:07.083000064
14554,dij5GBNh,2017-08-29 12:53:56.066999808,2017-08-29 13:03:36.752999936
14555,ivQJeein,2017-08-29 12:46:53.420000000,2017-08-29 12:53:22.028999936
14556,bfM2Gjyo,2017-05-30 18:26:20.292999936,2017-05-30 18:41:06.971000064
14557,NnA97GO2,2017-05-30 18:10:25.505000192,2017-05-30 18:25:11.635000064
14558,3kAoaRSW,2017-05-30 17:59:41.756000000,2017-05-30 18:09:40.466000128
14559,pylapHm1,2017-05-30 17:46:36.454999808,2017-05-30 17:59:02.028000000
14560,2KQDhsfr,2016-12-21 17:04:36.857000192,2016-12-21 17:23:38.434000128
14561,wVOWTMKm,2016-12-17 18:36:05.898000128,2016-12-17 18:44:09.253999872
14562,7zF8lgof,2016-12-17 18:24:23.466000128,2016-12-17 18:35:17.991000064
14563,hBR9sk6V,2016-12-17 18:09:48.566999808,2016-12-17 18:19:44.904000000
14564,JIpX0FF8,2016-12-17 18:01:47.209000192,2016-12-17 18:09:02.257999872
14565,ayZB9uNd,2016-12-17 14:26:24.288000000,2016-12-17 14:45:53.723000064
14566,DnZZIB16,2016-12-17 14:24:03.792999936,2016-12-17 14:25:51.413000192
14567,dFAhpgc7,2017-09-01 20:51:13.927000064,2017-09-01 21:15:20.239000064
14568,btmi2n0I,2017-09-01 18:55:26.828000000,2017-09-01 19:16:28.244999936
14569,TrlnC8nx,2017-08-31 17:31:27.499000064,2017-08-31 17:45:42.727000064
14570,Qua9vpsC,2017-08-31 04:20:15.661999872,2017-08-31 04:24:56.438999808
14571,e0BAt906,2017-08-28 17:47:11.916999936,2017-08-28 18:06:47.052999936
14572,ByKflXo6,2017-08-25 16:02:30.080000000,2017-08-25 16:23:46.016000000
14573,7CzhTzpf,2017-08-25 15:55:00.175000064,2017-08-25 16:01:57.473999872
14574,0xWr8ncD,2017-08-25 15:47:42.216000000,2017-08-25 15:54:11.440999936
14575,1ezofyQF,2017-08-25 15:02:20.694000128,2017-08-25 15:07:00.536999936
14576,OQHUf7m2,2017-08-25 14:23:38.831000064,2017-08-25 14:46:35.992000000
14577,xbNpKNms,2017-08-24 04:24:15.539000064,2017-08-24 04:35:59.048999936
14578,90XaNUOX,2017-08-24 00:58:59.750999808,2017-08-24 01:04:05.896000000
14579,ciZbNPQQ,2017-08-24 00:00:51.990000128,2017-08-24 00:13:18.144999936
14580,09AYlc5S,2017-08-23 20:03:43.782000128,2017-08-23 20:31:57.752999936
14581,JMlZ0HD0,2017-08-23 19:40:37.885999872,2017-08-23 19:47:15.230000128
14582,tahL9yB9,2017-08-23 19:29:12.004000000,2017-08-23 19:40:30.078000128
14583,BelMuNIT,2017-08-23 17:34:02.916000000,2017-08-23 18:00:22.279000064
14584,m79qkF8e,2017-08-23 17:07:21.417999872,2017-08-23 17:08:11.056999936
14585,VdUzlgYr,2017-08-23 17:02:56.692000000,2017-08-23 17:05:43.177999872
14586,y2APmAqr,2017-08-21 16:25:54.112000000,2017-08-21 16:54:28.540999936
14587,I0XHaWj9,2017-08-21 16:03:24.203000064,2017-08-21 16:10:19.997999872
14588,haQNFKF3,2017-08-20 06:42:52.184000000,2017-08-20 06:44:14.694999808
14589,a8jz1KB7,2017-08-19 21:18:49.950000128,2017-08-19 21:30:12.571000064
14590,wmAmeNIB,2017-08-19 21:12:28.696999936,2017-08-19 21:18:32.232000000
14591,R3tYdIN6,2017-08-19 20:58:44.207000064,2017-08-19 21:11:33.768000000
14592,EPaLDZWQ,2017-08-19 05:05:17.216000000,2017-08-19 05:14:37.404000000
14593,dfrJQgA7,2017-08-18 12:54:01.540999936,2017-08-18 13:02:44.285000192
14594,dD90S0Xp,2017-06-04 14:13:00.105999872,2017-06-04 14:41:43.703000064
14595,TKPSGcYB,2017-06-04 13:58:17.533999872,2017-06-04 14:12:46.180000000
14596,dbGUXGos,2017-06-04 13:34:59.313999872,2017-06-04 13:55:56.809999872
14597,y8NY6Zni,2017-06-04 13:20:27.871000064,2017-06-04 13:34:45.668000000
14598,scN2qQfq,2017-06-04 12:11:54.848000000,2017-06-04 12:30:53.888000000
14599,OWd1G3jm,2017-06-04 12:01:56.488000000,2017-06-04 12:11:32.497999872
14600,55NKPGPj,2017-06-04 11:06:49.946000128,2017-06-04 12:00:48.500000000
14601,47RJcEJR,2017-06-04 10:42:03.100000000,2017-06-04 11:05:52.808000000
14602,dKq8gYTk,2017-06-04 09:15:24.056000000,2017-06-04 09:37:21.417999872
14603,0LeqFhxc,2017-06-04 08:44:48.388000000,2017-06-04 09:14:44.852999936
14604,MiwgmdxP,2017-06-04 08:23:46.932000000,2017-06-04 08:44:10.187000064
14605,IOHtxlJ9,2017-06-04 04:20:42.954999808,2017-06-04 04:32:23.812000000
14606,jbGMdkj6,2017-06-04 04:05:43.792999936,2017-06-04 04:20:17.486000128
14607,h4JUcUsl,2017-06-03 16:46:13.731000064,2017-06-03 17:01:57.639000064
14608,WuiF0D7z,2017-06-29 13:25:12.125999872,2017-06-29 13:42:47.160000000
14609,NjPd4X0Q,2017-06-29 12:44:20.674000128,2017-06-29 13:06:39.720000000
14610,qZGJcJdx,2017-06-29 12:32:05.030999808,2017-06-29 12:43:38.284000000
14611,uICf8dSq,2017-06-29 12:23:51.876000000,2017-06-29 12:31:02.135000064
14612,jIykIALF,2017-06-29 08:16:47.736999936,2017-06-29 08:30:45.581000192
14613,lLD4oMRm,2017-06-28 21:31:29.748000000,2017-06-28 21:37:02.226000128
14614,lBLxMebo,2017-06-28 21:15:35.898999808,2017-06-28 21:30:38.484999936
14615,iiBpgBpb,2017-06-28 21:00:10.538000128,2017-06-28 21:15:29.243000064
14616,NKKPGEqi,2017-06-28 20:56:21.204999936,2017-06-28 20:59:42.961999872
14617,YVYiGJlE,2017-06-28 20:48:23.428000000,2017-06-28 20:56:07.752000000
14618,P1j1Udzx,2017-06-28 20:39:59.752999936,2017-06-28 20:47:44.733999872
14619,0tqF0izD,2017-06-28 20:22:29.756000000,2017-06-28 20:29:57.604000000
14620,ZiF8ljtC,2017-06-28 20:11:32.332999936,2017-06-28 20:20:04.488000000
14621,InpFyFEv,2017-06-28 19:54:38.032000000,2017-06-28 20:10:23.324999936
14622,zibHVdir,2017-08-12 09:24:09.740999936,2017-08-12 10:09:47.167000064
14623,ToODUZJO,2017-08-11 21:21:05.532999936,2017-08-11 22:18:30.102999808
14624,1sn3D49E,2017-08-06 10:36:14.600000000,2017-08-06 11:04:35.619000064
14625,dglRGj23,2017-08-05 21:30:05.611000064,2017-08-05 22:11:04.456999936
